Date,Open,High,Low,Close,Adj Close,Volume,Stock Name,rsi,adx,atr,sma_3,sma_7,sma_14,sentiment_score,tweet_count
2021-09-30,0.25856158617093783,0.23719099444737068,0.24440904643845318,141.5,140.47848510742188,0.311182152484545,AAPL,0.5735946124193597,0.3532306374011214,0.22060014142951384,0.18448993507907652,0.18444228860798484,0.16974402814469158,-0.0420299938157081,7
2021-10-01,0.22507585848111145,0.2083085686170043,0.2010784136588093,142.64999389648438,141.6201629638672,0.34733317490401966,AAPL,0.5735946124193597,0.3532306374011214,0.22060014142951384,0.18448993507907652,0.18444228860798484,0.16974402814469158,0.19304292929292927,11
2021-10-04,0.22241224744322352,0.1942632389985044,0.18430532445796688,139.13999938964844,138.13551330566406,0.37117786582763884,AAPL,0.5735946124193597,0.3532306374011214,0.22060014142951384,0.18448993507907652,0.18444228860798484,0.16974402814469158,0.06126388888888888,10
2021-10-05,0.17922371777974133,0.1948566866243362,0.20607042625584127,141.11000061035156,140.09127807617188,0.25811308097313584,AAPL,0.5735946124193597,0.3532306374011214,0.22060014142951384,0.1817479020373587,0.18444228860798484,0.16974402814469158,0.11666666666666667,5
2021-10-06,0.17884311897094873,0.19307604189148586,0.18630194668381828,142.0,140.97486877441406,0.273394818584406,AAPL,0.5735946124193597,0.3532306374011214,0.22060014142951384,0.17717788272865675,0.18444228860798484,0.16974402814469158,0.1674848484848485,10
2021-10-07,0.2471459444018005,0.23402573920602965,0.2731630877474793,143.2899932861328,142.25555419921875,0.13425071244626302,AAPL,0.5735946124193597,0.3532306374011214,0.22060014142951384,0.20635592938495106,0.18444228860798484,0.16974402814469158,0.1555965909090909,8
2021-10-08,0.2656010674185354,0.2332342744680176,0.2699681265601943,142.89999389648438,141.8683624267578,0.1150870249629774,AAPL,0.5735946124193597,0.3532306374011214,0.22060014142951384,0.21894113045271224,0.18444228860798484,0.16974402814469158,0.23781385281385278,7
2021-10-11,0.23211563004053914,0.24569727832120103,0.25499208876909885,142.80999755859375,141.7790069580078,0.15186032491823298,AAPL,0.5735946124193597,0.3532306374011214,0.22060014142951384,0.22463611390224303,0.18849086396707593,0.16974402814469158,0.14356060606060606,2
2021-10-12,0.25038030849696247,0.21483679435651215,0.23961660465752566,141.50999450683594,140.4884033203125,0.20744246522919046,AAPL,0.4620683029012057,0.3532306374011214,0.1917594529068874,0.21212118286235215,0.18496767157024108,0.16974402814469158,0.04640693947759165,23
2021-10-13,0.21251900090925657,0.17823924753497344,0.20287546506855625,140.91000366210938,139.8927459716797,0.24452528512419974,AAPL,0.4140718082642929,0.3532306374011214,0.17017346170783793,0.19812983025979714,0.19043790747714118,0.16974402814469158,0.09113636363636364,5
2021-10-14,0.22907142019385862,0.2272997982096956,0.24900161271500698,143.75999450683594,142.72216796875,0.18718250733167263,AAPL,0.6264309354676443,0.3532306374011214,0.17236154574603396,0.2048091305119324,0.19862777006174426,0.16974402814469158,0.173510101010101,15
2021-10-15,0.2606544441515517,0.24747762119869776,0.2889377134912614,144.83999633789062,143.7943572998047,0.1744468626139412,AAPL,0.6865560597081385,0.3532306374011214,0.12470579061349224,0.22822192369082606,0.20740483923875574,0.16974402814469158,0.10642857142857146,7
2021-10-18,0.2545660244581911,0.28585551089773276,0.28194907866837804,146.5500030517578,145.4920196533203,0.28872900622730807,AAPL,0.7686579131202048,0.3532306374011214,0.15564667875418686,0.26787599775393334,0.21747996886088528,0.16974402814469158,0.191858648597779,23
2021-10-19,0.3222980968317688,0.3319485215879401,0.34964075729659827,148.75999450683594,147.6860809326172,0.22908943507430746,AAPL,0.8506023944718438,0.3532306374011214,0.14893772526474708,0.30303032253620943,0.2355904255710457,0.16974402814469158,0.21056998556998557,14
2021-10-20,0.35445187384673593,0.3434223454462857,0.3809904379680584,149.25999450683594,148.18246459960938,0.11279217419626802,AAPL,0.8669582625896258,0.3863773141667086,0.11215212873479258,0.3341067327698424,0.2555242785309688,0.18336426656896565,0.24939094065656567,10
2021-10-21,0.35654473182735025,0.34124627019978293,0.37599842537102646,149.47999572753906,148.40087890625,0.13223235752531687,AAPL,0.8747238544349726,0.40103370790021264,0.0850104386483958,0.35470711559666324,0.28015573707254227,0.19535219430464235,0.04446969696969698,10
2021-10-22,0.37328759567226344,0.35192862932011604,0.39137390948259965,148.69000244140625,147.6165771484375,0.11580060440567314,AAPL,0.7690690405409252,0.4273827842890785,0.054535550718852466,0.35421501083660356,0.30419998902170775,0.212114231752337,0.1296562564419707,10
2021-10-25,0.3540712750379438,0.33590493971193913,0.3710064127739945,148.63999938964844,147.5669403076172,0.06294392314581043,AAPL,0.7620690937470104,0.3887360050221681,0.03499768921812313,0.34985590889399676,0.3192817480610204,0.22533078475610147,0.04961580086580086,10
2021-10-26,0.3664382686731469,0.3649850807991317,0.39876199062596074,149.32000732421875,148.2420196533203,0.12881598262544136,AAPL,0.8033958558464879,0.40034246874329205,0.03235784198742869,0.3487310520356526,0.33312731744297874,0.23817876357045087,0.05741341991341991,9
2021-10-27,0.36700902173042094,0.3430266130772792,0.3883788237996879,148.85000610351562,147.77542114257812,0.09774419536794993,AAPL,0.726347158994335,0.37938664701282876,0.0,0.3498560161764819,0.3402355258667997,0.2479376235990327,0.0598625283446712,14
2021-10-28,0.3757610524616699,0.41107809148933905,0.41293944046436915,152.57000732421875,151.46856689453125,0.3825478671291767,AAPL,0.9089297948253184,0.44174001178561995,0.06881925216339385,0.37748737124224263,0.35201045163600186,0.26491030165127283,0.032360648473948976,29
2021-10-29,0.32629365854451553,0.34718104831345853,0.3468452424297914,149.8000030517578,148.71856689453125,0.5436232093332565,AAPL,0.612236225201871,0.35779704826440994,0.18548944799059724,0.3808621563822454,0.3536793595468044,0.27717906567166084,0.13281233766233766,30
2021-11-01,0.35996954048282337,0.3424331654514474,0.37460082028175723,148.9600067138672,147.8846435546875,0.2174947404273836,AAPL,0.5414091634472635,0.2858459366748013,0.15508110180607965,0.38163555581875475,0.3520723224237656,0.2902552273150918,0.20200066137566136,9
2021-11-02,0.35369096654098087,0.3794264446419917,0.3915734802987041,150.02000427246094,148.93698120117188,0.18209873945090643,AAPL,0.6115229632539281,0.27507461205583317,0.15785817695003052,0.3637068287232972,0.35618272141300844,0.30624497837083897,0.005219780219780223,13
2021-11-03,0.3866056508617035,0.38733928088999026,0.4149363673784894,151.49000549316406,150.3963623046875,0.08749118548079521,AAPL,0.696970297557258,0.2758109889787742,0.13609929281750105,0.375589007664904,0.36499072598390114,0.31981259012150476,-0.061111111111111116,6
2021-11-04,0.4092464898396666,0.39643901238965285,0.43131001025885407,150.9600067138672,149.8701934814453,0.12558609672692378,AAPL,0.6416316327444324,0.28854452542441855,0.10616321207597507,0.38965073757781443,0.370059179031236,0.3305543503645567,0.10287878787878789,11
2021-11-05,0.4151444649727165,0.39188914663982155,0.41972850447114807,151.27999877929688,150.40707397460938,0.158411398622183,AAPL,0.6632272186972633,0.2684971032205965,0.09147600653282467,0.3985095888012533,0.3775691231570102,0.3388563755139469,0.07379349046015712,9
2021-11-08,0.4060121257445046,0.3794264446419917,0.4217254313852683,150.44000244140625,149.57191467285156,0.09078970969231259,AAPL,0.5651543263727186,0.2513135984744632,0.05600243956163681,0.3911271591404777,0.37098629769544544,0.3418051029393805,0.23279607297464439,14
2021-11-09,0.38299068795774893,0.3766566199143031,0.41972850447114807,150.80999755859375,149.93978881835938,0.10223158696312373,AAPL,0.5978664382291696,0.22997315954290198,0.0243423027531135,0.39007246502751824,0.37410770723271414,0.34452564753573256,0.12325351731601733,20
2021-11-10,0.37956616961410594,0.3509397511806318,0.37559928373881757,147.9199981689453,147.0664520263672,0.1566190321091323,AAPL,0.32805512118161684,0.19590502861064663,0.047049614760860836,0.36644875448253034,0.37089353867141206,0.3417875607148444,0.22437500000000002,8
