Date,Open,High,Low,Close,Adj Close,Volume,Stock Name,rsi,adx,atr,sma_3,sma_7,sma_14,sentiment_score,tweet_count
2021-09-30,0.7600609383931974,0.7696750675780505,0.7734211742128917,271.2200012207031,271.2200012207031,0.07639782027423667,CRM,0.5547942187893583,0.630602055948196,0.16460922313128712,0.7739220327792928,0.7897369817118463,0.8312959302138195,0.0,0.0
2021-10-01,0.7652439024390244,0.7824537523336518,0.7631416385812352,275.260009765625,275.260009765625,0.0628050178982543,CRM,0.5547942187893583,0.630602055948196,0.16460922313128712,0.7739220327792928,0.7897369817118463,0.8312959302138195,0.3666666666666667,1.0
2021-10-04,0.7879268367116045,0.7760643162113733,0.7469531967706521,270.8599853515625,270.8599853515625,0.11035369737579367,CRM,0.5547942187893583,0.630602055948196,0.16460922313128712,0.7739220327792928,0.7897369817118463,0.8312959302138195,0.35,1.0
2021-10-05,0.7689633253144056,0.7653129495340666,0.7770528146998318,271.7699890136719,271.7699890136719,0.04232000859348463,CRM,0.5547942187893583,0.630602055948196,0.16460922313128712,0.7750567301462117,0.7897369817118463,0.8312959302138195,0.125,1.0
2021-10-06,0.7540854477300877,0.7772316224497401,0.7553243976530807,275.2699890136719,275.2699890136719,0.06250018145026667,CRM,0.5547942187893583,0.630602055948196,0.16460922313128712,0.7750773186513156,0.7897369817118463,0.8312959302138195,0.0,0.0
2021-10-07,0.7981706944907584,0.8018676712324916,0.7958265908104073,274.5799865722656,274.5799865722656,0.08075262667406016,CRM,0.5547942187893583,0.630602055948196,0.16460922313128712,0.7827521718826627,0.7897369817118463,0.8312959302138195,0.1875,1.0
2021-10-08,0.78987810088367,0.7860171674262314,0.7846854023098947,272.4800109863281,272.4800109863281,0.002630303065493389,CRM,0.5547942187893583,0.630602055948196,0.16460922313128712,0.784217040872716,0.7897369817118463,0.8312959302138195,0.0,0.0
2021-10-11,0.7669512120688834,0.78202365266921,0.7800074556360072,273.75,273.75,0.0029119138793486377,CRM,0.5547942187893583,0.630602055948196,0.16460922313128712,0.7810811030326239,0.792021858840686,0.8312959302138195,0.0,0.0
2021-10-12,0.7952439843154536,0.8095472188591392,0.807768006304887,279.0,279.0,0.0980528208984256,CRM,0.6959077378960957,0.630602055948196,0.18274554604051996,0.7902001737871311,0.7953994961022273,0.8312959302138195,0.275,2.0
2021-10-13,0.8170731707317073,0.836272082097664,0.8236489430476007,284.4100036621094,284.4100036621094,0.1155707554427822,CRM,0.7902798129518849,0.630602055948196,0.18890087122697963,0.8148133223872163,0.8076367063279695,0.8312959302138195,0.0,0.0
2021-10-14,0.8536585365853658,0.8703078896758739,0.8609504160757714,290.0199890136719,290.0199890136719,0.08248583962118991,CRM,0.8571868950043001,0.630602055948196,0.18910641956624863,0.8483804559302421,0.8241185354666036,0.8312959302138195,0.0,1.0
2021-10-15,0.8932316477705794,0.8840080826488815,0.8896344211818207,291.6600036621094,291.6600036621094,0.0733523589986268,CRM,0.8735683518447236,0.630602055948196,0.13895126202924224,0.874499713492378,0.838920585933193,0.8312959302138195,0.0,1.0
2021-10-18,0.8828048706054689,0.8863426951256154,0.8858795532516782,291.70001220703125,291.70001220703125,0.07462976887590833,CRM,0.8740002514440707,0.630602055948196,0.11455390373417318,0.88953996276062,0.8543819194872335,0.8312959302138195,0.0,0.0
2021-10-19,0.890853695753144,0.9003501824970624,0.9021912225054637,292.3399963378906,292.3399963378906,0.030149776308111262,CRM,0.8817493111564766,0.630602055948196,0.0866933041455219,0.8943264439074365,0.8723177488165612,0.8312959302138195,0.5,1.0
2021-10-20,0.8970121058022104,0.8996129759231372,0.8812016065777909,290.0899963378906,290.0899963378906,0.055021527259636466,CRM,0.7453007259703017,0.5900139133304921,0.1245991990429266,0.8910873116946676,0.8870746270503702,0.8400868192920897,0.0,0.0
2021-10-21,0.8748170806140435,0.8760214281127504,0.8831711793551956,289.8099975585937,289.8099975585937,0.006845755660522521,CRM,0.7283992522454179,0.5552240768010318,0.07896488462440665,0.8871879621592091,0.8968372863791263,0.8468651638535923,0.0,1.0
2021-10-22,0.8719512195121951,0.8848067856002858,0.8826172194009211,292.5599975585937,292.5599975585937,0.009705411863073277,CRM,0.7911768486283588,0.5472596455361463,0.06839543878272192,0.8876418536983346,0.9041976593590038,0.8569744616633926,0.0,1.0
2021-10-25,0.8981706572741998,0.8978927647543263,0.9044072501692734,293.9200134277344,293.9200134277344,0.01163604270032835,CRM,0.8182811141460833,0.5698661050826885,0.03285577865138489,0.895543684180139,0.9077198257167614,0.8672934048584356,0.0,0.0
2021-10-26,0.9132926754835177,0.917736595828652,0.9161023986240605,295.1099853515625,295.1099853515625,0.02928462143667966,CRM,0.8412425699589848,0.6248732493063721,0.027370611886205154,0.9064782581293587,0.9108355522228977,0.8765361845219463,0.0,0.0
