Date,Open,High,Low,Close,Adj Close,Volume,Stock Name,rsi,adx,atr,sma_3,sma_7,sma_14,sentiment_score,tweet_count
2021-09-30,0.5468237325374916,0.5383325615950629,0.5298774370725854,116.33999633789062,110.31951141357422,0.253964282363244,BX,0.3497759626704743,0.5402653407160749,0.11307850071029468,0.49103007578693325,0.47998300136625827,0.4987738469894496,0.0,0.0
2021-10-01,0.5077543139187648,0.4982472509876583,0.49604225853786565,115.75,109.76004028320312,0.2241109686297814,BX,0.3497759626704743,0.5402653407160749,0.11307850071029468,0.49103007578693325,0.47998300136625827,0.4987738469894496,0.0,0.0
2021-10-04,0.4516850882534169,0.46410614684299367,0.42138750555360316,110.9499969482422,105.20843505859376,0.49103931442154314,BX,0.3497759626704743,0.5402653407160749,0.11307850071029468,0.49103007578693325,0.47998300136625827,0.4987738469894496,0.0,0.0
2021-10-05,0.44572025764737044,0.47447042513669735,0.46422473122455865,114.80999755859376,108.86868286132812,0.15800831951959468,BX,0.3497759626704743,0.5402653407160749,0.11307850071029468,0.4830741775043663,0.47998300136625827,0.4987738469894496,0.0,0.0
2021-10-06,0.45571128349493195,0.4595336266636463,0.4604997911182136,113.87000274658205,107.97733306884766,0.10268038657617365,BX,0.3497759626704743,0.5402653407160749,0.11307850071029468,0.4732983089729075,0.47998300136625827,0.4987738469894496,0.0,0.0
2021-10-07,0.48628096924486974,0.497790022226527,0.5168399690798118,115.27999877929688,109.31436157226562,0.17268476527069718,BX,0.3497759626704743,0.5402653407160749,0.11307850071029468,0.4958140485913607,0.47998300136625827,0.4987738469894496,-0.175,1.0
2021-10-08,0.4900089741524387,0.5052583633210437,0.5246003300426951,116.43000030517578,110.40485382080078,0.04177743721264818,BX,0.3497759626704743,0.5402653407160749,0.11307850071029468,0.5042379618935717,0.47998300136625827,0.4987738469894496,0.0,0.0
2021-10-11,0.49537731032091226,0.5035817803408842,0.5090796081169282,114.54000091552734,108.61266326904295,0.0,BX,0.3497759626704743,0.5402653407160749,0.11307850071029468,0.5077219106089328,0.47574163047487805,0.4987738469894496,0.0,0.0
2021-10-12,0.4971666798639498,0.5049535829082956,0.5114077400885355,115.94000244140624,109.9402084350586,0.07536046038845276,BX,0.42639774625105076,0.5402653407160749,0.07875631084577028,0.5111538885117368,0.47618933762694016,0.4987738469894496,0.0,0.0
2021-10-13,0.5171488453287534,0.5285779604108733,0.5342232202656063,118.69000244140624,112.54788970947266,0.055984737121946654,BX,0.5548253779462532,0.5402653407160749,0.054933083613914024,0.5229057587468859,0.49442729178502876,0.4987738469894496,0.0,0.0
2021-10-14,0.5627795889910996,0.5846669753619747,0.59646122993006,122.02999877929688,115.71504974365234,0.14326150189222156,BX,0.6717829222819881,0.5402653407160749,0.06920851214213386,0.5618532807626744,0.5114399478355731,0.4987738469894496,0.0,0.0
2021-10-15,0.6143751632594925,0.6428898020543665,0.617103818510621,123.02999877929688,116.6633071899414,0.11403371594783099,BX,0.7018769485664819,0.5402653407160749,0.12210915632175368,0.5987208197772822,0.5330238585809168,0.4987738469894496,0.0,0.0
2021-10-18,0.6082612943713133,0.6163694873526013,0.6347974320328984,123.80999755859376,117.40293884277344,0.0954164451255747,BX,0.7259045930281601,0.5402653407160749,0.06000907727506821,0.6253444752407873,0.5531232922108755,0.4987738469894496,0.05,1.0
2021-10-19,0.6309275141506732,0.6627039011195128,0.6655285135479494,126.79000091552734,120.22872924804688,0.061059331310793497,BX,0.80591277521395,0.5402653407160749,0.07355964848000729,0.6500961896428437,0.5775348015277917,0.4987738469894496,0.0,0.0
2021-10-20,0.673128557009077,0.6828227805974068,0.6953282712261313,128.69000244140625,122.03040313720705,0.11823257123197697,BX,0.8468417598089629,0.6122272347046218,0.03555630834297652,0.6795278558794617,0.6108767777568505,0.5151442631674907,0.0,0.0
2021-10-21,0.7397853029595591,0.7709190879518826,0.7657923629787584,132.52000427246094,125.66221618652344,0.22282081756482033,BX,0.9103730774241604,0.7137891412559477,0.13542099441385747,0.7248193478686569,0.6499446199699934,0.5373735598129046,0.34261363636363634,1.0
2021-10-22,0.7661796414161686,0.8180155108926728,0.8024212761966654,137.6300048828125,130.5077667236328,0.15210490101022736,BX,0.9652856738675463,0.8141454014555565,0.19341205807822737,0.7811866928060016,0.6945733862655115,0.5727389539561543,0.0,0.0
2021-10-25,0.8507307654151093,0.8683127677294171,0.879869763864114,139.57000732421875,132.3473663330078,0.10882619710380634,BX,0.9811228233189088,0.9112997168678572,0.17559346287761468,0.8377620400107018,0.7359033145268403,0.6055593154230419,0.0,0.0
2021-10-26,0.8632568072950939,0.8971193425208559,0.9070310272342059,142.16000366210938,134.80337524414062,0.11265755481187253,BX,0.9999999999999999,1.0,0.15845492730754007,0.8878894359445055,0.7809797879744214,0.6430588182396861,0.0,0.0
2021-10-27,0.8781688269253698,0.8922421582127795,0.8480522365508074,136.49000549316406,129.42677307128906,0.18749413567697745,BX,0.6666309281422058,0.9657378641289185,0.2538202763422731,0.8819615101781857,0.8108579842675809,0.6711735117981141,0.0,0.0
2021-10-28,0.8204593837687983,0.8545954397594129,0.8685394663425603,139.3699951171875,132.15773010253906,0.12386232133362526,BX,0.727721938038208,0.9363703190965629,0.23632577317522874,0.8809214591690318,0.8405005158861345,0.7015813722515469,0.0,0.0
2021-10-29,0.8119594233606471,0.8292943629926575,0.8421542864342411,138.4199981689453,132.29151916503906,0.21106089513026619,BX,0.6789978341586642,0.8635471175816491,0.21013833018566463,0.8614736637312277,0.8634275301103467,0.7332352427105793,0.0,0.0
2021-11-01,0.8498360806435905,0.8495656908189348,0.8263230837582807,137.57000732421875,131.4791717529297,0.10782535264129109,BX,0.6330783198692824,0.8195958074019327,0.24589104034447662,0.867089605932702,0.8753269692305781,0.7619066602707623,0.0,0.0
2021-11-02,0.8238890845727405,0.9114464638843931,0.8676082609194018,143.92999267578125,137.5575714111328,0.17885403309042006,BX,0.7781799967473225,0.8270454900280013,0.3287655160882189,0.8908013089979805,0.8901717763390689,0.7953632546240881,0.0,0.0
2021-11-03,0.9150015336153003,0.9396434778503362,0.9341922906042983,144.5,138.10232543945312,0.11150814749945268,BX,0.788442238397619,0.8494503089924463,0.3087720921610405,0.9224169395332684,0.9017884322316287,0.8251481201877819,0.0,1.0
2021-11-04,0.9229048858161975,0.9215059617653496,0.9290704239495047,144.52999877929688,138.13101196289062,0.23551903168298252,BX,0.7890518931550489,0.8577485923235224,0.25955099884831456,0.9586084612608767,0.9073729066018774,0.853647211190474,0.0,0.0
2021-11-05,0.9223085051483058,0.9228776480487426,0.9107558489268399,142.5500030517578,136.23867797851562,0.173755981609483,BX,0.658261645276486,0.8243876811207256,0.2647412886892918,0.9514326012351753,0.9216522191643002,0.8784878215132936,0.0,1.0
2021-11-08,0.913957583022287,0.9117513605811596,0.9355890987390358,142.0399932861328,135.75125122070312,0.19040283989616238,BX,0.625177710498849,0.7957926143754712,0.18226519073295855,0.9386407196632482,0.9279435976717718,0.8987022829253983,0.0,0.0
