Date,Open,High,Low,Close,Adj Close,Volume,Stock Name,rsi,adx,atr,sma_3,sma_7,sma_14,sentiment_score,tweet_count
2021-09-30,0.9189372897393278,0.9220339191264728,0.9370023043332067,53.27999877929688,50.89211654663086,0.05723035774710755,INTC,0.5754556102773082,0.29275616537623067,0.14460896651102684,0.9277122392964896,0.9519156872062821,0.9855709225740266,0.0,0.0
2021-10-01,0.9151908047082149,0.9264407352797124,0.9297333851554674,53.86000061035156,51.44612503051758,0.051479693585894576,INTC,0.5754556102773082,0.29275616537623067,0.14460896651102684,0.9277122392964896,0.9519156872062821,0.9855709225740266,0.0,0.0
2021-10-04,0.9247275482935691,0.9338984042603058,0.9307718964966649,53.470001220703125,51.07360458374024,0.11859957378489094,INTC,0.5754556102773082,0.29275616537623067,0.14460896651102684,0.9277122392964896,0.9519156872062821,0.9855709225740266,0.0,0.0
2021-10-05,0.9117847320503121,0.9342373304358871,0.9446174379720547,53.95000076293945,51.53208923339844,0.03558932158361952,INTC,0.5754556102773082,0.29275616537623067,0.14460896651102684,0.9354615101867987,0.9519156872062821,0.9855709225740266,0.0,0.0
2021-10-06,0.9094005461539734,0.9250847719538264,0.9304256820355561,53.97999954223633,51.56074523925781,0.05296010712974361,INTC,0.5754556102773082,0.29275616537623067,0.14460896651102684,0.9368494228384407,0.9519156872062821,0.9855709225740266,0.0,0.0
2021-10-07,0.9380109068384233,0.9562712818903052,0.9667704099663814,54.18000030517578,51.75178527832031,0.05876296824265462,INTC,0.5754556102773082,0.29275616537623067,0.14460896651102684,0.945061301865332,0.9519156872062821,0.9855709225740266,0.4,1.0
2021-10-08,0.9458446790590196,0.9423729810794235,0.9522325716109028,53.810001373291016,51.39836502075195,0.01703780499218846,INTC,0.5754556102773082,0.29275616537623067,0.14460896651102684,0.943442063084925,0.9519156872062821,0.9855709225740266,0.0,0.0
2021-10-11,0.9206403910324725,0.9366102016002977,0.9425405473317885,53.43999862670898,51.04494094848633,0.002015882272475289,INTC,0.5754556102773082,0.29275616537623067,0.14460896651102684,0.9371963899711142,0.9527385200516633,0.9855709225740266,0.0,0.0
2021-10-12,0.9124659465818925,0.9132204161317736,0.8937347396436222,52.16999816894531,49.83186721801758,0.16747571941798597,INTC,0.2743194074028788,0.29275616537623067,0.23677820539043515,0.9139486214211348,0.944047327278326,0.9855709225740266,0.0,0.0
2021-10-13,0.87193465641575,0.8745763665264816,0.8888887935251293,52.2599983215332,49.91783142089844,0.03923050893827801,INTC,0.3046315468576395,0.29275616537623067,0.1843786408622794,0.8960212214699059,0.9378246330411321,0.9855709225740266,0.0,0.0
2021-10-14,0.8896458444516842,0.9227119007894158,0.918656899158304,53.900001525878906,51.48433303833008,0.1117005766863215,INTC,0.6839503355879322,0.29275616537623067,0.27480839036741667,0.9013416341896048,0.9375675014553034,0.9855709225740266,-0.30185185185185187,1.0
2021-10-15,0.9339237495773265,0.9393221282520698,0.9560401384303268,54.459999084472656,52.01923751831055,0.09950088914807373,INTC,0.7632745498370886,0.29275616537623067,0.2130335483372432,0.9278278803003981,0.9400359999914466,0.9855709225740266,0.0,0.0
2021-10-18,0.9335830773473428,0.9416949994164803,0.9529248684909915,54.470001220703125,52.02878952026367,0.07409087309301135,INTC,0.764699776818256,0.29275616537623067,0.1811079467747423,0.9533888660170797,0.9415273906542879,0.9855709225740266,-0.4,1.0
2021-10-19,0.9485695371853418,0.9640678770464799,0.9754239229042982,55.209999084472656,52.73561477661133,0.03796068309610717,INTC,0.863411422067241,0.29275616537623067,0.15505744383273823,0.9685403524231289,0.9487271731469012,0.9855709225740266,0.0,1.0
2021-10-20,0.9696866679507921,0.9732204355285408,1.0,55.369998931884766,52.888450622558594,0.024078093839319775,INTC,0.882507309946395,0.32909437626681165,0.07491134202186878,0.9790654486167221,0.9586526053793684,0.9913814821437956,0.0,0.0
2021-10-21,0.9587874953022766,0.992881386506768,0.9913464870620832,56.0,53.49021911621094,0.21793217276111074,INTC,0.9512761937296647,0.3980418323422064,0.11527789117669884,0.9967614783182384,0.9783491948163824,0.9973310481844608,0.018333333333333333,4.0
2021-10-22,0.8041553046999319,0.8057627148232354,0.7943924480881324,49.459999084472656,47.24332046508789,0.862123551984564,INTC,0.1536505676997174,0.4727394466616917,0.8883560947224763,0.9302567384710088,0.9639496102132735,0.9861825531670716,-0.2642195767195767,3.0
2021-10-25,0.7850818175292231,0.789491542847943,0.8002769055478227,49.40999984741211,47.1955680847168,0.26102075638782696,INTC,0.151404954305002,0.5367659732212504,0.7494434615299902,0.8613231404531687,0.9408588328368276,0.9735605704682602,-0.1,1.0
2021-10-26,0.7704360299212081,0.7681355730564678,0.7525094771587253,48.27999877929688,46.11620330810547,0.4880468980611532,INTC,0.10064944062379633,0.6221299225576358,0.7289268171835949,0.7720332843134896,0.9090768823049268,0.9577135888592978,0.03125,1.0
2021-10-27,0.7404632401735971,0.7471186587523546,0.7504325865184591,47.88999938964844,45.743682861328125,0.242146158664334,INTC,0.08394924806544563,0.6965577177311857,0.6377564520367603,0.7538746023544438,0.8752378398506323,0.9402263054405293,0.0,0.0
2021-10-28,0.7275204239303401,0.7315254684400052,0.7507788009795677,48.08000183105469,45.9251708984375,0.15427259048071593,INTC,0.11831014053490102,0.760352970737086,0.4978514328029856,0.7384917898196295,0.8385703303343409,0.9242959220701321,0.08,1.0
2021-10-29,0.7261579948671788,0.762711849064704,0.7521632626976167,49.0,46.80393981933594,0.25312101773256435,INTC,0.28028636705994175,0.7286187173952312,0.49356654220865603,0.7468193539713772,0.8058112719291387,0.9119519629186263,-0.5,1.0
2021-11-01,0.7704360299212081,0.7735592970482319,0.7895465019696395,49.54999923706055,47.32928466796875,0.12454282669892078,INTC,0.3686993368954631,0.6736629362461821,0.39002815348335285,0.7660189814493916,0.7726407872923046,0.9046679156674351,0.0,0.0
2021-11-02,0.7775885876102238,0.7837288926805974,0.7975077180274674,49.86000061035156,47.625396728515625,0.11715965787598004,INTC,0.41870734082110317,0.5997901895352356,0.31047954815444745,0.7866065215790479,0.7746978792146985,0.8979955096148022,0.425,1.0
2021-11-03,0.7884877602587392,0.8023729358203004,0.8141224470232125,50.38999938964844,48.13163375854492,0.08808055609552401,INTC,0.503533189883196,0.4890231001178849,0.2514931130501975,0.8026833125001569,0.7797377328448926,0.888237100517401,0.0,0.0
2021-11-04,0.7990463906056577,0.7989830275055851,0.8148147439033013,50.310001373291016,48.3894157409668,0.09567521256758604,INTC,0.4911002112848146,0.39407988061729865,0.19042092938588873,0.8114735289094346,0.7901774478668994,0.8766993937448115,0.0,0.0
2021-11-05,0.8096048910241895,0.8406780592500109,0.8428521733573184,50.91999816894531,48.97612380981445,0.20376070037509805,INTC,0.594698081751995,0.3749948347379865,0.2182285028511649,0.8237335048873433,0.805759853459126,0.8668297752284879,0.041666666666666664,2.0
2021-11-08,0.8405994376049779,0.8545763600608927,0.860851496113241,51.54999923706055,49.582069396972656,0.15724781672750313,INTC,0.68797736384116,0.38314980456399345,0.21578361297139093,0.8371501115090771,0.8236050444716795,0.8566543467183985,0.5,1.0
2021-11-09,0.8433242957313001,0.8471186910802995,0.8508133894151464,51.20000076293945,49.24543762207031,0.07499802011562523,INTC,0.613579317537805,0.3585129680030876,0.20448940806737403,0.8474438815739054,0.8349190108090804,0.8450610352363481,0.026666666666666665,2.0
2021-11-10,0.8242506786322048,0.8342372981079422,0.8487364987748802,50.7599983215332,48.82223129272461,0.09778738921646976,INTC,0.5241975047937393,0.33042227786246664,0.15276013493720653,0.8455933166647334,0.8411416854283921,0.8304929301284507,0.0,0.0
2021-11-11,0.8252724354653822,0.8233898501244139,0.8383523096578056,50.52999877929688,48.60100936889648,0.10120088986803169,INTC,0.4785449374972839,0.26992743843227923,0.10579266243189656,0.8337959488234068,0.8445872918378367,0.8334677131487835,0.0,0.0
2021-11-12,0.8113078623889474,0.8176271999570683,0.8303910935999774,50.310001373291016,48.3894157409668,0.08738489672203142,INTC,0.4338081942084838,0.19060992952302408,0.0734191154657019,0.8235021787585786,0.8441758852240876,0.8359698720469668,0.047619047619047616,2.0
2021-11-15,0.8048365192315126,0.8084746414750075,0.828314202959711,50.31999969482422,48.39902877807617,0.09468347048532363,INTC,0.4366483287160482,0.1297006037283212,0.018076109675955854,0.8184131362885927,0.8442273036941,0.84164142514584,0.0,1.0
