Date,Open,High,Low,Close,Adj Close,Volume,Stock Name,sentiment_score,tweet_count,rsi,adx,sms_3,ADX,ATR
2021-11-26,366.489990234375,369.5933227539063,360.3333435058594,360.6400146484375,360.6400146484375,35042700,TSLA,0.022013380935794732,87.0,30.528430961968866,20.431515424814517,367.4388936360677,20.431515424814517,20.601348707646952
2021-11-29,366.9966735839844,380.8900146484375,366.7300109863281,378.9966735839844,378.9966735839844,58393500,TSLA,0.10052043508229076,97.0,64.9522972330724,26.850888882368224,370.5455627441406,26.850888882368224,20.484232471764635
2021-11-30,381.4566650390625,389.3333435058594,372.6666564941406,381.586669921875,381.586669921875,81276000,TSLA,0.11313492759181079,98.0,68.2788764503425,37.67610502418344,373.7411193847656,37.67610502418344,19.211717318416007
2021-12-01,386.8999938964844,390.9466552734375,363.586669921875,365.0,365.0,68450400,TSLA,0.11022090911051509,115.0,35.71483604535165,26.604449909844202,375.19444783528644,26.604449909844202,21.927806662798172
2021-12-02,366.3533325195313,371.0,352.2166748046875,361.5333251953125,361.5333251953125,73114800,TSLA,0.08792000464414257,116.0,31.06936779634201,29.925494419978765,369.3733317057292,29.925494419978765,20.87964617363628
2021-12-03,361.5966796875,363.5266723632813,333.4033203125,338.3233337402344,338.3233337402344,92322000,TSLA,0.09273481302647969,117.0,13.471677881571702,42.57686742722925,354.9522196451823,42.57686742722925,23.960881466017955
2021-12-06,333.836669921875,340.5466613769531,316.8333435058594,336.336669921875,336.336669921875,81663000,TSLA,0.11259515918887684,161.0,12.5584092577854,55.237385359595756,345.3977762858073,55.237385359595756,23.878360267709883
2021-12-07,348.0666809082031,352.5566711425781,342.2699890136719,350.5833435058594,350.5833435058594,56084700,TSLA,0.11427085943442163,116.0,49.432861435738204,45.6047960682726,341.74778238932294,45.6047960682726,21.32557391870763
2021-12-08,350.9033203125,357.4599914550781,344.3333435058594,356.32000732421875,356.32000732421875,41906400,TSLA,0.1311497989347254,102.0,59.69812235277977,32.64159923518867,347.7466735839844,32.64159923518867,18.59259859554467
2021-12-09,353.5466613769531,354.163330078125,334.1199951171875,334.6000061035156,334.6000061035156,59438400,TSLA,0.08798952967031239,107.0,27.729109004751844,34.15953211735897,347.16778564453125,34.15953211735897,19.79506979937353
2021-12-10,336.25,340.32666015625,327.510009765625,339.010009765625,339.010009765625,59664300,TSLA,0.10221026011450324,109.0,37.86326037090136,40.21286931752053,343.3100077311198,40.21286931752053,17.46892999645735
2021-12-13,333.6966552734375,335.0,317.1400146484375,322.1366577148437,322.1366577148437,78595500,TSLA,0.11324708675294613,132.0,20.979422270836174,49.997312674284785,331.91555786132807,49.997312674284785,18.9359517033674
2021-12-14,315.0,322.1366577148437,310.0,319.5033264160156,319.5033264160156,70806300,TSLA,0.07557448562558995,133.0,18.99643192865727,59.2793229864524,326.8833312988281,59.2793229864524,16.6695203738595
2021-12-15,317.7366638183594,326.25,309.4166564941406,325.3299865722656,325.3299865722656,75169200,TSLA,0.11519512099084162,102.0,38.339981528769776,54.18620340567566,322.3233235677083,54.18620340567566,16.724128084526125
2021-12-16,331.5,331.6600036621094,307.2833251953125,308.97332763671875,308.97332763671875,82771500,TSLA,0.08648839454486384,114.0,19.117062184315138,37.688946734234165,317.935546875,37.688946734234165,19.27497821194971
2021-12-17,304.92333984375,320.2200012207031,303.0133361816406,310.8566589355469,310.8566589355469,100437300,TSLA,0.10362797954923232,113.0,25.56291230053873,34.44963391624399,315.05332438151044,34.44963391624399,18.585540487653972
2021-12-20,303.5666809082031,307.2300109863281,297.7966613769531,299.9800109863281,299.9800109863281,56480100,TSLA,0.07901796796159541,102.0,15.122658771044664,39.7135485046455,306.60333251953125,39.7135485046455,16.743692844633898
2021-12-21,305.6233215332031,313.1666564941406,295.3733215332031,312.84332275390625,312.84332275390625,71517900,TSLA,0.1221214172537702,102.0,50.78201639469224,27.029293460363153,307.89333089192706,27.029293460363153,17.09357355006843
2021-12-22,321.8866577148437,338.5533447265625,319.01666259765625,336.2900085449219,336.2900085449219,93634200,TSLA,0.08373758975555383,167.0,77.09392504955986,41.1598715020959,316.37111409505206,41.1598715020959,19.96572302426437
2021-12-23,335.6000061035156,357.6600036621094,332.5199890136719,355.6666564941406,355.6666564941406,92713200,TSLA,0.11687730934890025,154.0,86.22356723562406,55.04005219282133,334.93332926432294,55.04005219282133,21.69048689898875
2021-12-27,357.8900146484375,372.3333435058594,356.9066772460937,364.6466674804688,364.6466674804688,71145900,TSLA,0.12393255254334187,116.0,89.21248502173148,66.21479004613941,352.20111083984375,66.21479004613941,20.015886936565416
2021-12-28,369.8299865722656,373.0,359.47332763671875,362.8233337402344,362.8233337402344,60324000,TSLA,0.13413372457568887,105.0,83.68287690143302,73.74972813429304,361.04555257161456,73.74972813429304,17.85281541213736
2021-12-29,366.21331787109375,368.0,354.7133178710937,362.0633239746094,362.0633239746094,56154000,TSLA,0.08180035107209169,167.0,80.56084737341959,66.62640298684163,363.1777750651042,66.62640298684163,16.330770984393677
2021-12-30,353.77667236328125,365.1833190917969,351.04998779296875,356.7799987792969,356.7799987792969,47040900,TSLA,0.07480501296354954,123.0,57.998039448315865,52.62320328603162,360.55555216471356,52.62320328603162,15.59829108920516
2021-12-31,357.8133239746094,360.6666564941406,351.5299987792969,352.260009765625,352.260009765625,40733700,TSLA,0.09668633693780178,128.0,42.66411920186429,43.28773681882495,357.03444417317706,43.28773681882495,13.444413297751359
2022-01-03,382.5833435058594,400.3566589355469,378.6799926757813,399.9266662597656,399.9266662597656,103931400,TSLA,0.09812818013725412,307.0,88.93607137526499,57.57399692926818,369.6555582682292,57.57399692926818,24.995158588474865
2022-01-04,396.51666259765625,402.6666564941406,374.3500061035156,383.1966552734375,383.1966552734375,100248300,TSLA,0.09630142116009463,140.0,62.41662682989806,59.78690462713603,378.4611104329427,59.78690462713603,26.10232252252491
2022-01-05,382.2166748046875,390.11334228515625,360.336669921875,362.7066650390625,362.7066650390625,80119800,TSLA,0.11995113081963732,154.0,40.32598774083002,41.34467603331686,381.9433288574219,41.34467603331686,27.327105802777027
2022-01-06,359.0,362.6666564941406,340.1666564941406,354.8999938964844,354.8999938964844,90336600,TSLA,0.11122199302754858,117.0,33.54164556465711,41.39603539403,366.93443806966144,41.39603539403,25.731406716825308
2022-01-07,360.1233215332031,360.30999755859375,336.6666564941406,342.32000732421875,342.32000732421875,84164700,TSLA,0.11503018777668661,135.0,23.844935126066364,43.43395976143538,353.3088887532552,43.43395976143538,25.035384832701244
2022-01-10,333.3333435058594,353.0333251953125,326.6666564941406,352.7066650390625,352.7066650390625,91815000,TSLA,0.10310609371779014,150.0,43.922655546303915,50.14184372242524,349.9755554199219,50.14184372242524,25.47914612219145
2022-01-11,351.22332763671875,358.6166687011719,346.2733459472656,354.79998779296875,354.79998779296875,66063300,TSLA,0.08343863996438128,109.0,48.062184481839076,43.499879516481265,349.9422200520833,43.499879516481265,21.10053833276305
2022-01-12,359.6166687011719,371.61334228515625,357.5299987792969,368.739990234375,368.739990234375,83739000,TSLA,0.10023405066466821,147.0,70.10537656983773,36.97641682864728,358.74888102213544,36.97641682864728,19.671477052571202
2022-01-13,369.6900024414063,371.8666687011719,342.17999267578125,343.85333251953125,343.85333251953125,97209900,TSLA,0.058500572974330985,156.0,32.81253108352763,34.197294921600886,355.7977701822917,34.197294921600886,23.00987671017768
2022-01-14,339.9599914550781,350.6666564941406,337.7933349609375,349.8699951171875,349.8699951171875,72924300,TSLA,0.1010186677772677,163.0,43.677667211079786,36.004299677384715,354.15443929036456,36.004299677384715,19.631024984519495
2022-01-18,342.2033386230469,356.92999267578125,338.6866760253906,343.5033264160156,343.5033264160156,66743400,TSLA,0.08745691720597024,99.0,34.75635124086886,25.674347042629716,345.7422180175781,25.674347042629716,19.168455539809873
2022-01-19,347.2366638183594,351.5566711425781,331.6666564941406,331.8833312988281,331.8833312988281,75442500,TSLA,0.06474487924982975,101.0,22.291377900739402,28.100284393803566,341.75221761067706,28.100284393803566,19.40897524268575
2022-01-20,336.57666015625,347.2200012207031,331.3333435058594,332.0899963378906,332.0899963378906,70488600,TSLA,0.11493508516946016,104.0,23.027827867460836,30.176138441855784,335.82555135091144,30.176138441855784,18.234869400071748
2022-01-21,332.11334228515625,334.8500061035156,313.5,314.6333312988281,314.6333312988281,103416000,TSLA,0.09321411517087617,159.0,10.463535760099102,45.179719664626965,326.2022196451823,45.179719664626965,19.273248301219706
2022-01-24,301.586669921875,311.1700134277344,283.8233337402344,310.0,310.0,151565700,TSLA,0.06167974680017363,164.0,8.59622655405126,60.21345388893048,318.90777587890625,60.21345388893048,23.118831387011056
2022-01-25,304.7333374023437,317.086669921875,301.07000732421875,306.1333312988281,306.1333312988281,86595900,TSLA,0.09928465284224308,157.0,7.026536373592873,60.47339587235958,310.25555419921875,60.47339587235958,20.751441790559454
2022-01-26,317.4766540527344,329.2300109863281,302.0,312.4700012207031,312.4700012207031,104867400,TSLA,0.10907253165502143,314.0,35.83040256287678,43.39327716093312,309.53444417317706,43.39327716093312,22.910964855815678
2022-01-27,311.1199951171875,311.7966613769531,276.3333435058594,276.3666687011719,276.3666687011719,147109500,TSLA,0.10877290924819442,263.0,9.822730701029746,47.27910085935653,298.3233337402344,47.27910085935653,27.31952914215837
2022-01-28,277.1866760253906,285.8333435058594,264.0033264160156,282.1166687011719,282.1166687011719,134789100,TSLA,0.11376990010880385,187.0,23.149066410490413,53.86597504434121,290.3177795410156,53.86597504434121,25.489691791386832
2022-01-31,290.9033203125,312.663330078125,287.3500061035156,312.239990234375,312.239990234375,104436000,TSLA,0.12128466448027517,131.0,64.44206727182025,39.47783017593276,290.24110921223956,39.47783017593276,27.17534831990893
2022-02-01,311.7366638183594,314.5666809082031,301.6666564941406,310.4166564941406,310.4166564941406,73138200,TSLA,0.1141382465000886,114.0,61.44452669378472,31.2903299940705,301.5911051432292,31.2903299940705,22.416907017960124
2022-02-02,309.3933410644531,310.5,296.4700012207031,301.8866577148437,301.8866577148437,66792900,TSLA,0.08861015599947891,96.0,46.32376900559635,22.092125232884573,308.1811014811198,22.092125232884573,19.621270938405708
2022-02-03,294.0,312.3333435058594,293.50665283203125,297.0466613769531,297.0466613769531,78855600,TSLA,0.11187732864357863,100.0,38.30155749579423,19.865904338856968,303.1166585286458,19.865904338856968,19.35641085021318
2022-02-04,299.0733337402344,312.1666564941406,293.72332763671875,307.7733459472656,307.7733459472656,73625400,TSLA,0.13395581327680092,81.0,60.843977137974925,18.3817570761719,302.2355550130208,18.3817570761719,19.052050185949412
2022-02-07,307.92999267578125,315.92333984375,300.9033203125,302.4466552734375,302.4466552734375,60994500,TSLA,0.04322616548444861,83.0,47.82764662457295,17.02846269699928,302.42222086588544,17.02846269699928,17.708039967716275
2022-02-08,301.84332275390625,308.7633361816406,298.26666259765625,307.3333435058594,307.3333435058594,50729100,TSLA,0.14778330518387336,110.0,59.69340495899168,14.709214252410263,305.8511149088542,14.709214252410263,15.304251173138974
2022-02-09,311.6666564941406,315.42333984375,306.6666564941406,310.6666564941406,310.6666564941406,52259400,TSLA,0.10171792198462457,87.0,67.30234839009461,22.850989046473444,306.8155517578125,22.850989046473444,13.121728565295774
2022-02-10,302.7900085449219,314.60333251953125,298.8999938964844,301.51666259765625,301.51666259765625,66126900,TSLA,0.10041077794754265,68.0,37.86791783393179,22.540995434467703,306.50555419921875,22.540995434467703,13.982265251212809
2022-02-11,303.2099914550781,305.32000732421875,283.5666809082031,286.6666564941406,286.6666564941406,79645800,TSLA,0.07993825945846147,99.0,18.34074262069712,37.04250604836482,299.6166585286458,37.04250604836482,16.572618972813746
2022-02-14,287.19000244140625,299.6266784667969,284.3833312988281,291.9200134277344,291.9200134277344,67756500,TSLA,0.13924426460884795,114.0,35.88481572061817,46.710179790962904,293.36777750651044,46.710179790962904,16.12952837119875
2022-02-15,300.0,307.6666564941406,297.7933349609375,307.4766540527344,307.4766540527344,57286200,TSLA,0.17454451474977042,88.0,67.1931404719537,31.265523085384203,295.3544413248698,31.265523085384203,16.001899936267915
2022-02-16,304.6833190917969,308.8099975585937,300.4033203125,307.7966613769531,307.7966613769531,51294300,TSLA,0.10123570426487093,75.0,67.68011263037728,23.57989821600434,302.3977762858073,23.57989821600434,13.470159039543175
2022-02-17,304.4200134277344,306.1666564941406,291.3666687011719,292.1166687011719,292.1166687011719,55178400,TSLA,0.1100927679573513,102.0,32.367656498751224,30.38457733529681,302.4633280436198,30.38457733529681,14.456770251622535
2022-02-18,295.3333435058594,295.6233215332031,279.2033386230469,285.6600036621094,285.6600036621094,68501700,TSLA,0.10806628065051778,85.0,24.47884697096984,44.1325076604138,295.1911112467448,44.1325076604138,15.111174471133774
2022-02-22,278.0433349609375,285.57666015625,267.0333251953125,273.84332275390625,273.84332275390625,83288100,TSLA,0.13270366342575082,103.0,14.666062555185079,57.32149584869797,283.8733317057292,57.32149584869797,16.283009136354806
2022-02-23,276.8099975585937,278.4333190917969,253.5200042724609,254.67999267578125,254.67999267578125,95256900,TSLA,0.06765163088388969,154.0,7.425319159963579,68.36764185473618,271.3944396972656,68.36764185473618,19.159777697348527
2022-02-24,233.4633331298828,267.49334716796875,233.3333282470703,266.92333984375,266.92333984375,135322200,TSLA,0.033983069123399316,106.0,37.158278673171615,77.26350687367578,265.1488850911458,77.26350687367578,24.1598581051985
2022-02-25,269.74334716796875,273.1666564941406,260.79998779296875,269.9566650390625,269.9566650390625,76067700,TSLA,0.10062900669458047,61.0,43.85920084212195,72.2198415147987,263.85333251953125,72.2198415147987,20.22879497052296
2022-02-28,271.6700134277344,292.28668212890625,271.57000732421875,290.1433410644531,290.1433410644531,99006900,TSLA,0.09121886475324986,103.0,72.80587557818495,52.3182185898681,275.67444864908856,52.3182185898681,20.92920234362989
2022-03-01,289.8933410644531,296.6266784667969,284.59332275390625,288.1233215332031,288.1233215332031,74766900,TSLA,0.1102796316337983,76.0,67.57596390319203,43.00237195014001,282.74110921223956,43.00237195014001,17.963920133383468
2022-03-02,290.7099914550781,295.49334716796875,281.42333984375,293.2966613769531,293.2966613769531,74643300,TSLA,0.11281398264054257,87.0,74.58837112673967,31.43226384306928,290.52110799153644,31.43226384306928,16.66594919699523
2022-03-03,292.92333984375,295.4800109863281,277.5333251953125,279.7633361816406,279.7633361816406,61623600,TSLA,0.0816437389770723,90.0,40.34764298368332,25.129603224787804,287.0611063639323,25.129603224787804,17.09286139500203
2022-03-04,283.0333251953125,285.2166748046875,275.0533447265625,279.42999267578125,279.42999267578125,66999600,TSLA,0.12382877908078174,107.0,39.67472134519067,25.455512123475177,284.163330078125,25.455512123475177,14.783017622709686
2022-03-07,285.4333190917969,288.7133178710937,268.19000244140625,268.1933288574219,268.1933288574219,72494100,TSLA,0.06959647137474519,84.0,21.52372641155871,35.3268214951746,275.79555257161456,35.3268214951746,16.696450225035605
2022-03-08,265.1766662597656,283.3299865722656,260.72332763671875,274.79998779296875,274.79998779296875,80399100,TSLA,0.08687433624314812,101.0,44.08451978590296,47.75011862374877,274.14110310872394,47.75011862374877,18.666519795206028
2022-03-09,279.82666015625,286.85333251953125,277.336669921875,286.3233337402344,286.3233337402344,59184000,TSLA,0.11790148334116357,86.0,68.08748827100399,43.583935472646225,276.4388834635417,43.583935472646225,16.462128105658184
2022-03-10,283.8166809082031,284.8166809082031,270.1199951171875,279.4333190917969,279.4333190917969,58648500,TSLA,0.04203559706710967,102.0,49.16048495039734,49.42489007160543,280.185546875,49.42489007160543,16.375864944787747
2022-03-11,280.0666809082031,281.26666259765625,264.5899963378906,265.1166687011719,265.1166687011719,67037100,TSLA,0.07798097169772703,94.0,26.339493796234958,57.397355201000124,276.95777384440106,57.397355201000124,16.47613204978037
2022-03-14,260.2033386230469,266.8999938964844,252.01333618164065,255.4566650390625,255.4566650390625,71152200,TSLA,0.07768939339465555,94.0,17.920032991279175,67.31214695876788,266.66888427734375,67.31214695876788,15.946307271468156
2022-03-15,258.42333984375,268.5233459472656,252.19000244140625,267.2966613769531,267.2966613769531,66841200,TSLA,0.07808381620250307,99.0,48.302010827242206,68.23943394129954,262.6233317057292,68.23943394129954,16.075319349598562
2022-03-16,269.6666564941406,280.6666564941406,267.4200134277344,280.07666015625,280.07666015625,84028800,TSLA,0.1313990074965685,82.0,67.67475651912407,50.787707760208974,267.60999552408856,50.787707760208974,15.173544605461542
2022-03-17,276.9966735839844,291.6666564941406,275.239990234375,290.5333251953125,290.5333251953125,66582900,TSLA,0.14716373501327204,81.0,77.85803032178109,50.56970686873277,279.3022155761719,50.56970686873277,15.591251823562905
2022-03-18,291.4966735839844,302.6166687011719,289.1300048828125,301.7966613769531,301.7966613769531,100414200,TSLA,0.13500651770316405,82.0,85.3266461025298,56.70921855559495,290.8022155761719,56.70921855559495,14.889722488495062
2022-03-21,304.99334716796875,314.2833251953125,302.36334228515625,307.0533447265625,307.0533447265625,81981600,TSLA,0.09748689395154042,99.0,88.12964852827119,64.69589690142969,299.79444376627606,64.69589690142969,14.088702931783166
2022-03-22,310.0,332.6199951171875,307.25,331.32666015625,331.32666015625,105868500,TSLA,0.12949289409258283,218.0,94.89036351301161,73.05104073009943,313.39222208658856,73.05104073009943,17.91468541806378
2022-03-23,326.64666748046875,346.8999938964844,325.4666748046875,333.03668212890625,333.03668212890625,120676200,TSLA,0.10383564425300305,129.0,95.18043229112939,79.83135401755406,323.80556233723956,79.83135401755406,19.087563309308145
2022-03-24,336.57666015625,341.4966735839844,329.6000061035156,337.97332763671875,337.97332763671875,68920800,TSLA,0.08850605781453995,100.0,96.13143611803669,84.35156287585714,334.1122233072917,84.35156287585714,16.690598033028348
2022-03-25,336.0,340.6000061035156,332.44000244140625,336.8800048828125,336.8800048828125,62031600,TSLA,0.09102843402257464,80.0,90.21755059185269,87.36503544805919,335.9633382161458,87.36503544805919,13.847066576055356
2022-03-28,355.0333251953125,365.9599914550781,351.20001220703125,363.9466552734375,363.9466552734375,102506100,TSLA,0.12177367975400044,196.0,97.02160206924373,90.87191954659124,346.26666259765625,90.87191954659124,18.92470657479211
2022-03-29,369.3299865722656,371.5899963378906,357.7033386230469,366.5233459472656,366.5233459472656,73614900,TSLA,0.10060677860435142,103.0,97.29069196835235,93.33997312941001,355.78333536783856,93.33997312941001,17.245356954809324
2022-03-30,363.7233276367188,371.3166809082031,361.3333435058594,364.663330078125,364.663330078125,59865000,TSLA,0.03021182792547588,98.0,88.62112226182383,94.98534218462252,365.04444376627606,94.98534218462252,14.824683770654133
2022-03-31,364.8566589355469,367.71331787109375,358.8800048828125,359.20001220703125,359.20001220703125,48992700,TSLA,0.11607484546797557,92.0,63.636878916057135,85.95131420201461,363.4622294108073,85.95131420201461,12.827560176529838
2022-04-01,360.3833312988281,364.9166564941406,355.5466613769531,361.5299987792969,361.5299987792969,54263100,TSLA,0.118844744856913,113.0,69.19294440011544,66.60772748981105,361.7977803548177,66.60772748981105,11.675038490082391
2022-04-04,363.1266784667969,383.3033447265625,357.510009765625,381.8166809082031,381.8166809082031,82035900,TSLA,0.1058234592702357,154.0,89.7156074361767,69.64747482469959,367.51556396484375,69.64747482469959,16.381137313700762
2022-04-05,378.76666259765625,384.2900085449219,362.4333190917969,363.7533264160156,363.7533264160156,80075100,TSLA,0.1166320185271078,112.0,47.475155416886565,72.08403235883549,369.03333536783856,72.08403235883549,18.206321360175508
